Jenis Usaha,Provinsi,Jenis Ikan,Tahun,Volume Produksi,Nilai Produksi
TANGKAP PUD,BANTEN,TAWES,2020,"78,31",2.143.797.000
TANGKAP PUD,BANTEN,TOMAN,2010,"0,00",0
TANGKAP PUD,BANTEN,TOMAN,2011,"0,00",0
TANGKAP PUD,BANTEN,TOMAN,2012,"0,00",0
TANGKAP PUD,BANTEN,TOMAN,2013,"0,00",0
TANGKAP PUD,BANTEN,TOMAN,2014,"0,00",0
TANGKAP PUD,BANTEN,TOMAN,2015,"0,00",0
TANGKAP PUD,BANTEN,TOMAN,2016,"0,00",0
TANGKAP PUD,BANTEN,UDANG,2010,"8,00",194.05
TANGKAP PUD,BANTEN,UDANG,2011,"8,00",207.156
TANGKAP PUD,BANTEN,UDANG,2012,"6,00",235.9
TANGKAP PUD,BANTEN,UDANG,2013,"5,00",179.632
TANGKAP PUD,BANTEN,UDANG,2014,"37,00",1.486.344
TANGKAP PUD,BANTEN,UDANG,2015,"28,00",945.944
TANGKAP PUD,BANTEN,UDANG,2016,"52,00",2.054.572
TANGKAP PUD,BANTEN,UDANG,2017,"25,98",1.096.139
TANGKAP PUD,BANTEN,UDANG,2018,"51,65",798.266
TANGKAP PUD,BANTEN,UDANG,2019,"58,47",1.802.990
TANGKAP PUD,BANTEN,UDANG,2020,"18,52",948.080.000
TANGKAP PUD,BENGKULU,BAUNG,2010,"33,00",990
TANGKAP PUD,BENGKULU,BAUNG,2011,"29,00",632.955
TANGKAP PUD,BENGKULU,BAUNG,2012,"37,00",775.6
TANGKAP PUD,BENGKULU,BAUNG,2013,"35,00",761.6
TANGKAP PUD,BENGKULU,BAUNG,2014,"46,00",666
TANGKAP PUD,BENGKULU,BAUNG,2015,"80,00",3.511.746
TANGKAP PUD,BENGKULU,BAUNG,2016,"76,00",3.389.714
TANGKAP PUD,BENGKULU,BAUNG,2017,"66,24",2.104.900
TANGKAP PUD,BENGKULU,BAUNG,2018,"140,09",2.564.122
TANGKAP PUD,BENGKULU,BAUNG,2019,"69,55",3.185.480
TANGKAP PUD,BENGKULU,BAUNG,2020,"11,53",576.250.000
TANGKAP PUD,BENGKULU,BETOK,2010,"107,00",1.325.200
TANGKAP PUD,BENGKULU,BETOK,2011,"64,00",893.34
TANGKAP PUD,BENGKULU,BETOK,2012,"101,00",1.535.050
TANGKAP PUD,BENGKULU,BETOK,2013,"92,00",1.237.400
TANGKAP PUD,BENGKULU,BETOK,2014,"155,00",3.506.060
TANGKAP PUD,BENGKULU,BETOK,2015,"102,00",1.942.319
TANGKAP PUD,BENGKULU,BETOK,2016,"105,00",1.943.561
TANGKAP PUD,BENGKULU,BETOK,2017,"109,33",2.304.202
TANGKAP PUD,BENGKULU,BETOK,2018,"185,04",3.775.411
TANGKAP PUD,BENGKULU,BETOK,2019,"170,80",4.864.105
TANGKAP PUD,BENGKULU,BETOK,2020,"170,80",4.864.105.000
TANGKAP PUD,BENGKULU,GABUS,2010,"73,00",1.639.200
TANGKAP PUD,BENGKULU,GABUS,2011,"109,00",3.005.318
TANGKAP PUD,BENGKULU,GABUS,2012,"175,00",4.377.980
TANGKAP PUD,BENGKULU,GABUS,2013,"158,00",3.933.520
TANGKAP PUD,BENGKULU,GABUS,2014,"164,00",4.476.100
TANGKAP PUD,BENGKULU,GABUS,2015,"86,00",3.766.212
TANGKAP PUD,BENGKULU,GABUS,2016,"83,00",3.702.556
TANGKAP PUD,BENGKULU,GABUS,2017,"108,83",2.720.850
TANGKAP PUD,BENGKULU,GABUS,2018,"217,24",6.385.497
TANGKAP PUD,BENGKULU,GABUS,2019,"209,80",7.557.585
TANGKAP PUD,BENGKULU,GABUS,2020,"209,80",7.557.585.000
TANGKAP PUD,BENGKULU,GURAME,2010,"6,00",169
TANGKAP PUD,BENGKULU,GURAME,2011,"4,00",83.3
TANGKAP PUD,BENGKULU,GURAME,2012,"7,00",188.4
TANGKAP PUD,BENGKULU,GURAME,2013,"7,00",188.4
TANGKAP PUD,BENGKULU,GURAME,2014,"16,00",414
TANGKAP PUD,BENGKULU,GURAME,2015,"0,00",0
TANGKAP PUD,BENGKULU,GURAME,2016,"0,00",0
TANGKAP PUD,BENGKULU,GURAME,2017,"72,58",1.464.102
TANGKAP PUD,BENGKULU,GURAME,2018,"2,00",21.964
TANGKAP PUD,BENGKULU,GURAMI,2020,"89,29",2.567.606.000
TANGKAP PUD,BENGKULU,LAINNYA,2010,"78,00",727
TANGKAP PUD,BENGKULU,LAINNYA,2011,"105,00",1.046.126
TANGKAP PUD,BENGKULU,LAINNYA,2012,"180,00",3.498.672
TANGKAP PUD,BENGKULU,LAINNYA,2013,"157,00",2.815.072
TANGKAP PUD,BENGKULU,LAINNYA,2014,"239,00",3.936.800
TANGKAP PUD,BENGKULU,LAINNYA,2015,"80,00",2.608.237
TANGKAP PUD,BENGKULU,LAINNYA,2016,"81,00",2.554.888
TANGKAP PUD,BENGKULU,LAINNYA,2017,"129,98",4.525.475
TANGKAP PUD,BENGKULU,LAINNYA,2018,"196,11",2.159.675
TANGKAP PUD,BENGKULU,LAIS,2010,"0,00",0
TANGKAP PUD,BENGKULU,LAIS,2011,"0,00",0
TANGKAP PUD,BENGKULU,LAIS,2012,"0,00",0
TANGKAP PUD,BENGKULU,LAIS,2013,"0,00",0
TANGKAP PUD,BENGKULU,LAIS,2014,"0,00",0
TANGKAP PUD,BENGKULU,LAIS,2015,"0,00",0
TANGKAP PUD,BENGKULU,LAIS,2016,"0,00",0
TANGKAP PUD,BENGKULU,LAIS,2017,"3,98",186.53
TANGKAP PUD,BENGKULU,LAIS,2018,"11,50",84.195
TANGKAP PUD,BENGKULU,LELE,2010,"67,00",1.756.000
TANGKAP PUD,BENGKULU,LELE,2011,"70,00",1.588.937
TANGKAP PUD,BENGKULU,LELE,2012,"140,00",2.435.150
TANGKAP PUD,BENGKULU,LELE,2013,"194,00",3.663.600
TANGKAP PUD,BENGKULU,LELE,2014,"163,00",3.233.600
TANGKAP PUD,BENGKULU,LELE,2015,"192,00",3.724.980
TANGKAP PUD,BENGKULU,LELE,2016,"190,00",3.718.514
TANGKAP PUD,BENGKULU,LELE,2017,"81,01",2.351.109
TANGKAP PUD,BENGKULU,LELE,2018,"157,49",2.530.667
TANGKAP PUD,BENGKULU,LELE,2019,"306,29",7.121.895
TANGKAP PUD,BENGKULU,LELE,2020,"364,32",9.731.125.000
TANGKAP PUD,BENGKULU,MAS,2010,"45,00",1.135.000
TANGKAP PUD,BENGKULU,MAS,2011,"81,00",1.912.950
TANGKAP PUD,BENGKULU,MAS,2012,"122,00",2.861.350
TANGKAP PUD,BENGKULU,MAS,2013,"96,00",1.938.200
TANGKAP PUD,BENGKULU,MAS,2014,"151,00",3.969.500
TANGKAP PUD,BENGKULU,MAS,2015,"314,00",10.518.070
TANGKAP PUD,BENGKULU,MAS,2016,"314,00",10.469.466
TANGKAP PUD,BENGKULU,MAS,2017,"21,42",507.01
TANGKAP PUD,BENGKULU,MAS,2018,"108,53",1.986.517
TANGKAP PUD,BENGKULU,MAS,2019,"183,06",5.416.910
TANGKAP PUD,BENGKULU,MAS,2020,"183,06",5.416.910.000
TANGKAP PUD,BENGKULU,MUJAIR,2010,"82,00",1.154.980
TANGKAP PUD,BENGKULU,MUJAIR,2011,"89,00",1.380.893
TANGKAP PUD,BENGKULU,MUJAIR,2012,"190,00",2.595.260
TANGKAP PUD,BENGKULU,MUJAIR,2013,"146,00",2.576.040
TANGKAP PUD,BENGKULU,MUJAIR,2014,"123,00",2.440.000
TANGKAP PUD,BENGKULU,MUJAIR,2015,"289,00",5.553.225
TANGKAP PUD,BENGKULU,MUJAIR,2016,"288,00",5.508.273
TANGKAP PUD,BENGKULU,MUJAIR,2017,"242,43",4.799.316
TANGKAP PUD,BENGKULU,MUJAIR,2018,"130,06",2.110.644
TANGKAP PUD,BENGKULU,MUJAIR,2019,"269,31",5.748.357
TANGKAP PUD,BENGKULU,MUJAIR,2020,"269,31",5.726.301.000
TANGKAP PUD,BENGKULU,NILA,2010,"80,00",1.537.500
TANGKAP PUD,BENGKULU,NILA,2011,"120,00",2.810.696
TANGKAP PUD,BENGKULU,NILA,2012,"195,00",3.707.200
TANGKAP PUD,BENGKULU,NILA,2013,"268,00",5.191.300
TANGKAP PUD,BENGKULU,NILA,2014,"251,00",5.020.100
TANGKAP PUD,BENGKULU,NILA,2015,"358,00",8.828.371
TANGKAP PUD,BENGKULU,NILA,2016,"359,00",8.839.904
TANGKAP PUD,BENGKULU,NILA,2017,"207,59",4.424.198
TANGKAP PUD,BENGKULU,NILA,2018,"265,44",4.107.863
TANGKAP PUD,BENGKULU,NILA,2019,"429,73",9.111.220
TANGKAP PUD,BENGKULU,NILA,2020,"429,73",9.111.220.000
TANGKAP PUD,BENGKULU,PATIN,2010,"0,00",0
TANGKAP PUD,BENGKULU,PATIN,2011,"1,00",7.52
TANGKAP PUD,BENGKULU,PATIN,2012,"0,00",0
TANGKAP PUD,BENGKULU,PATIN,2013,"0,00",0
TANGKAP PUD,BENGKULU,PATIN,2014,"0,00",0
TANGKAP PUD,BENGKULU,PATIN,2015,"0,00",0
TANGKAP PUD,BENGKULU,PATIN,2016,"0,00",0
TANGKAP PUD,BENGKULU,PATIN,2017,"16,56",714.845
TANGKAP PUD,BENGKULU,SEPAT,2010,"129,00",1.547.750
TANGKAP PUD,BENGKULU,SEPAT,2011,"83,00",1.089.219
TANGKAP PUD,BENGKULU,SEPAT,2012,"85,00",969.22
TANGKAP PUD,BENGKULU,SEPAT,2013,"81,00",891.72
TANGKAP PUD,BENGKULU,SEPAT,2014,"123,00",2.396.600
TANGKAP PUD,BENGKULU,SEPAT,2015,"141,00",2.612.458
TANGKAP PUD,BENGKULU,SEPAT,2016,"141,00",2.600.126
TANGKAP PUD,BENGKULU,SEPAT,2017,"120,70",1.647.435
TANGKAP PUD,BENGKULU,SEPAT,2018,"251,02",5.704.042
TANGKAP PUD,BENGKULU,SEPAT,2019,"215,24",6.194.529
TANGKAP PUD,BENGKULU,SEPAT,2020,"125,95",3.626.923.000
TANGKAP PUD,BENGKULU,SIDAT,2010,"21,00",677
TANGKAP PUD,BENGKULU,SIDAT,2011,"36,00",1.049.056
TANGKAP PUD,BENGKULU,SIDAT,2012,"34,00",971.52
TANGKAP PUD,BENGKULU,SIDAT,2013,"26,00",801.04
TANGKAP PUD,BENGKULU,SIDAT,2014,"71,00",2.694.200
TANGKAP PUD,BENGKULU,SIDAT,2015,"9,00",1.146.009
TANGKAP PUD,BENGKULU,SIDAT,2016,"9,00",1.175.923
TANGKAP PUD,BENGKULU,SIDAT,2017,"120,45",6.222.992
TANGKAP PUD,BENGKULU,SIDAT,2018,"116,71",6.164.438
TANGKAP PUD,BENGKULU,SIDAT,2019,"53,29",4.360.940
TANGKAP PUD,BENGKULU,SIDAT,2020,"53,29",4.360.940.000
TANGKAP PUD,BENGKULU,TAWES,2010,"20,00",287
TANGKAP PUD,BENGKULU,TAWES,2011,"14,00",189.76
TANGKAP PUD,BENGKULU,TAWES,2012,"18,00",251.2
TANGKAP PUD,BENGKULU,TAWES,2013,"18,00",251.2
TANGKAP PUD,BENGKULU,TAWES,2014,"74,00",1.135.000
TANGKAP PUD,BENGKULU,TAWES,2015,"44,00",1.383.805
TANGKAP PUD,BENGKULU,TAWES,2016,"44,00",1.372.499
TANGKAP PUD,BENGKULU,TAWES,2017,"107,21",1.591.093
TANGKAP PUD,BENGKULU,TAWES,2018,"4,04",44.33
TANGKAP PUD,BENGKULU,TAWES,2019,"13,62",540.52
TANGKAP PUD,BENGKULU,TAWES,2020,"13,62",540.520.000
TANGKAP PUD,BENGKULU,TOMAN,2010,"1,00",25
TANGKAP PUD,BENGKULU,TOMAN,2011,"0,00",0
TANGKAP PUD,BENGKULU,TOMAN,2012,"0,00",0
TANGKAP PUD,BENGKULU,TOMAN,2013,"0,00",0
TANGKAP PUD,BENGKULU,TOMAN,2014,"0,00",0
TANGKAP PUD,BENGKULU,TOMAN,2015,"0,00",0
TANGKAP PUD,BENGKULU,TOMAN,2016,"0,00",0
TANGKAP PUD,BENGKULU,TOMAN,2017,"111,09",4.796.034
TANGKAP PUD,BENGKULU,TOMAN,2018,"3,07",33.75
TANGKAP PUD,BENGKULU,UDANG,2010,"79,00",1.877.400
TANGKAP PUD,BENGKULU,UDANG,2011,"92,00",1.741.789
TANGKAP PUD,BENGKULU,UDANG,2012,"90,00",1.678.000
TANGKAP PUD,BENGKULU,UDANG,2013,"90,00",1.678.000
TANGKAP PUD,BENGKULU,UDANG,2014,"110,00",3.617.500
TANGKAP PUD,BENGKULU,UDANG,2015,"109,00",4.256.116
TANGKAP PUD,BENGKULU,UDANG,2016,"108,00",4.221.964
TANGKAP PUD,BENGKULU,UDANG,2017,"273,53",4.020.816
TANGKAP PUD,BENGKULU,UDANG,2018,"17,61",451.244
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,BARBUS,2020,"0,75",22.620.000
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,BAUNG,2010,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,BAUNG,2011,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,BAUNG,2012,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,BAUNG,2013,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,BAUNG,2014,"0,00",142.02
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,BAUNG,2015,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,BAUNG,2016,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,BAUNG,2018,"19,24",337.986
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,BAUNG,2019,"30,94",711.712
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2020,"23,22",510.906.000
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,BELUT LAUT,2020,"77,77",2.294.055.000
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,BETOK,2010,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,BETOK,2011,"10,00",36.05
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,BETOK,2012,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,BETOK,2013,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,BETOK,2014,"0,00",192
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,BETOK,2015,"1,00",11.092
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,BETOK,2016,"1,00",14.149
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,BETOK,2018,"39,20",590.565
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,BETOK,2019,"51,75",1.068.576
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,BETOK,2020,"67,63",1.153.882.000
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,GABUS,2010,"91,00",753.6
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,GABUS,2011,"83,00",1.238.370
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,GABUS,2012,"112,00",2.648.562
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,GABUS,2013,"166,00",3.946.802
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,GABUS,2014,"133,00",3.162.548
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,GABUS,2015,"84,00",2.088.774
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,GABUS,2016,"63,00",1.827.108
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,GABUS,2018,"112,61",3.765.069
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,GABUS,2019,"126,84",6.618.210
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,GABUS,2020,"120,23",5.802.825.000
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2010,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2011,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2012,"23,00",389.275
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2013,"27,00",471.714
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2014,"9,00",162.792
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2015,"2,00",46.899
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2016,"5,00",121.227
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2018,"22,23",574.939
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2019,"38,97",1.381.188
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,GURAMI,2020,"42,30",1.389.165.000
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,HAMPAL,2020,"19,32",480.794.000
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,JELAWAT,2020,"98,41",1.968.220.000
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,KAKAP,2020,"19,61",431.420.000
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2010,"204,00",1.559.150
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2011,"210,00",2.781.539
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2012,"260,00",2.862.530
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2013,"197,00",3.340.895
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2014,"248,00",4.564.067
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2015,"240,00",2.844.358
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2016,"253,00",3.459.491
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2017,"110,92",1.497.440
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2018,"338,89",6.217.759
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2019,"362,33",8.426.975
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LAIS,2010,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LAIS,2011,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LAIS,2012,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LAIS,2013,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LAIS,2014,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LAIS,2015,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LAIS,2016,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LELE,2010,"108,00",971.1
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LELE,2011,"121,00",1.266.100
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LELE,2012,"213,00",2.248.695
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LELE,2013,"320,00",3.659.521
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LELE,2014,"266,00",2.988.838
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LELE,2015,"180,00",2.580.711
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LELE,2016,"181,00",2.760.220
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LELE,2017,"440,37",8.724.800
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LELE,2018,"151,20",1.947.980
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LELE,2019,"154,12",2.731.254
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,LELE,2020,"137,13",2.689.682.000
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,MAS,2010,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,MAS,2011,"47,00",498.787
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,MAS,2012,"50,00",626.882
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,MAS,2013,"41,00",792.26
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,MAS,2014,"46,00",936.023
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,MAS,2015,"42,00",689.727
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,MAS,2016,"59,00",896.057
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,MAS,2017,"161,39",4.158.904
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,MAS,2018,"99,42",2.101.277
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,MAS,2019,"92,11",2.505.652
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,MAS,2020,"101,30",2.443.144.000
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,MUJAIR,2010,"54,00",401.25
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,MUJAIR,2011,"21,00",106
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,MUJAIR,2012,"121,00",1.035.269
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,MUJAIR,2013,"138,00",1.491.563
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,MUJAIR,2014,"153,00",2.340.550
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,MUJAIR,2015,"43,00",560.578
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,MUJAIR,2016,"118,00",1.698.435
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,MUJAIR,2017,"10,02",200.416
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,MUJAIR,2018,"103,71",1.366.780
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,MUJAIR,2019,"84,20",1.578.932
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,MUJAIR,2020,"95,98",1.826.048.000
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,NILA,2010,"215,00",2.132.500
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,NILA,2011,"292,00",3.078.483
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,NILA,2012,"526,00",6.044.566
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,NILA,2013,"519,00",8.349.652
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,NILA,2014,"567,00",8.934.904
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,NILA,2015,"619,00",9.329.212
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,NILA,2016,"805,00",11.563.165
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,NILA,2017,"786,49",19.740.815
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,NILA,2018,"352,44",6.240.471
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,NILA,2019,"352,66",8.767.046
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,NILA,2020,"290,58",6.896.552.000
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,NILEM,2020,"36,82",3.215.750.000
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2010,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2011,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2012,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2013,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2014,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2015,"0,00",4.692
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2016,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2018,"11,46",193.043
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2019,"130,29",2.760.295
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2020,"135,13",2.523.689.000
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,SELUANG,2020,"59,74",730.110.000
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,SEPAT,2010,"0,00",0
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,SEPAT,2011,"90,00",360.4
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,SEPAT,2012,"23,00",213.218
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,SEPAT,2013,"8,00",59.1
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,SEPAT,2014,"12,00",779.273
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,SEPAT,2015,"2,00",10.994
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,SEPAT,2016,"0,00",6.5
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,SEPAT,2018,"30,20",436.549
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,SEPAT,2019,"40,73",758.135
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,SEPAT,2020,"43,03",615.746.000
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,SIDAT,2010,"3,00",47.6
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,SIDAT,2011,"11,00",167.962
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,SIDAT,2012,"29,00",712.86
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,SIDAT,2013,"13,00",538.54
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,SIDAT,2014,"14,00",581.154
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,SIDAT,2015,"20,00",930.877
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,SIDAT,2016,"22,00",1.034.948
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,SIDAT,2018,"72,15",5.668.886
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,SIDAT,2019,"79,52",8.493.950
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,SIDAT,2020,"72,16",6.976.910.000
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,SIPUT,2020,"17,77",355.460.000
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,TAWES,2010,"125,00",952.7
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,TAWES,2011,"108,00",758.45
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,TAWES,2012,"129,00",1.559.330
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,TAWES,2013,"123,00",1.600.593
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,TAWES,2014,"101,00",1.359.766
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,TAWES,2015,"127,00",1.747.046
TANGKAP PUD,DAERAH ISTIMEWA YOGYAKARTA,TAWES,2016,"195,00",2.873.653
